street,project,district,lat,lng,num_schools_1km,num_supermarkets_500m,num_mrt_stations_500m
MARSHALL ROAD,RESIDENTIAL APARTMENTS,15,1.3064102081429,103.901413831016,6,5,2
AH SOO GARDEN,AFFLUENCE COURT,19,1.35014992973273,103.88306233961,6,1,1
LORONG KILAT,KILAT CENTRE,21,1.34133334202695,103.77234396073,3,3,1
PASIR PANJANG ROAD,PASIR PANJANG LODGE,5,1.28973648594562,103.774357517912,0,0,0
STEVENS ROAD,THE EQUATORIAL,10,1.32030517860825,103.82480838421,4,1,2
BEATTY ROAD,WU DE BUILDING,8,1.31402139704148,103.857964230708,3,6,4
BRISTOL ROAD,RESIDENTIAL APARTMENTS,8,1.31292512986857,103.848899555982,7,1,3
LORONG GAMBIR,LE GAMBIR,19,1.34522347751628,103.875341341036,5,0,4
JOO CHIAT PLACE,THE GLACIER,15,1.31425012958905,103.907321618868,3,0,2
MARINE PARADE ROAD,TAIPAN GRAND,15,1.31152961287463,103.933508200344,2,0,2
LORONG PUNTONG,COUNTRY ESQUIRE,20,1.36002616972158,103.831111682,1,0,2
SHANGHAI ROAD,REGENCY LODGE,10,1.29565503085263,103.827070437349,1,2,3
BUKIT TIMAH ROAD,MARTINA MANSIONS,10,1.31747812895518,103.833282669164,8,1,4
LORONG MARZUKI,VICENTA LODGE,14,1.32053883260182,103.909448028804,2,2,2
LORONG K TELOK KURAU,MAYBELLE LODGE,15,1.31223388473672,103.909394998258,5,1,1
KIM KEAT ROAD,KIM KEAT LODGE,12,1.32420580518988,103.85247150073,2,1,0
PASIR PANJANG CLOSE,PASIR PANJANG COURT,5,1.29231808371833,103.772313181367,0,0,0
LORONG 6 GEYLANG,CRYSTAL MANSIONS,14,1.31115202963177,103.876674762958,1,3,4
YIO CHU KANG ROAD,THE STRADIA,19,1.3580602677218,103.87511623024,2,0,2
CARPMAEL ROAD,CARPMAEL THIRTY-EIGHT,15,1.31315720102795,103.897803671838,8,6,3
ANG MO KIO AVENUE 1,KINGSGROVE,20,1.35563325212442,103.858817438671,8,0,1
CHOA CHU KANG STREET 64,THE QUINTET,23,1.39874738449482,103.750531821149,4,2,1
BALMORAL ROAD,BALMORAL GATE,10,1.31711498557751,103.834350971597,8,1,3
BANGKIT ROAD,CHESTERVALE,23,1.37822955941898,103.774915254169,3,2,0
TAMAN SERASI,BOTANIC GARDENS VIEW,10,1.30877603374417,103.818780483991,0,0,2
JALAN AMPAS,BIRCHWOOD MANSIONS,12,1.32594687231998,103.850839479307,2,1,2
JALAN AMPAS,AMPAS APARTMENTS,12,1.32619487244445,103.851066785455,2,1,1
MOULMEIN RISE,LA MAISON,11,1.31953348960235,103.847029859453,6,5,1
LORONG 4 GEYLANG,RESIDENTIAL APARTMENTS,14,1.31038666116304,103.875994994897,0,3,3
JALAN TARI DULANG,JALAN KAYU ESTATE,28,1.40051521519516,103.870343555666,0,0,0
JALAN LIMAU BALI,LIMAU PARK,16,1.32234281663397,103.947973064568,2,0,2
JALAN TUA KONG,GEMINI APARTMENTS,15,1.31725197781733,103.924891343738,3,0,2
AIDA STREET,OPERA ESTATE,15,1.31683252171199,103.92862293842,4,0,2
SIN MING WALK,BISHAN PARK CONDOMINIUM,20,1.36617888343075,103.831662019589,3,1,2
YOUNGBERG TERRACE,AVON PARK,13,1.33924560642212,103.869770060845,6,1,2
ROBIN ROAD,JADE GARDEN,10,1.31687758965946,103.828063463649,8,1,2
MARINE VISTA,NEPTUNE COURT,15,1.30583366077819,103.92143810385,6,0,1
UPPER SERANGOON ROAD,THE YARDLEY,19,1.34770865960669,103.871737392143,5,2,4
LORONG 36 GEYLANG,EVERGREEN VIEW,14,1.31352657764499,103.888547680917,7,2,4
JOO CHIAT PLACE,JC COURT,15,1.31374267236126,103.904359283897,3,2,1
JALAN EUNOS,RESIDENTIAL APARTMENTS,14,1.32354588911928,103.905454430505,5,1,3
JALAN KUALA,THE MORNINGSIDE,9,1.29538639198638,103.835849138309,5,3,5
SUFFOLK ROAD,THE SPINNAKER,11,1.31408342873893,103.843984943567,7,2,4
GRANGE ROAD,GRAMERCY PARK,10,1.29878089230657,103.826677483859,0,0,4
SPOTTISWOODE PARK ROAD,SPOTTISWOODE PARK ESTATE,2,1.27524141291212,103.836045808088,3,0,5
JALAN USAHA,PAYA LEBAR GARDENS,19,1.34493857812702,103.882420894347,7,0,1
KOVAN ROAD,KOVAN CREST,19,1.35823629675024,103.881478634217,4,2,1
LORONG 12 GEYLANG,SUMMER VIEW,14,1.31170915264394,103.878463160426,2,2,3
MOULMEIN ROAD,RESIDENTIAL APARTMENTS,11,1.31898626580253,103.848557646931,6,2,2
CORONATION ROAD,CORONATION ARCADE,10,1.32329829076605,103.810527574143,7,4,4
LORONG K TELOK KURAU,SILAHIS APARTMENTS,15,1.31389250792833,103.914260843359,6,0,2
ZEHNDER ROAD,BUONA VISTA GARDENS,5,1.28251708251467,103.786910425377,0,0,2
CAIRNHILL CIRCLE,HELIOS RESIDENCES,9,1.30656259650495,103.837800731046,6,2,5
PEGU ROAD,BELMONDO VIEW,12,1.32326280853007,103.851215603717,6,0,1
LINCOLN ROAD,THE LINC,11,1.31449452187166,103.842505898673,10,2,3
TAMPINES STREET 73,PINEVALE,18,1.35796409571587,103.933042954355,1,1,0
CHOA CHU KANG STREET 64,WINDERMERE,23,1.39774827163461,103.751580705894,4,1,1
MARGATE ROAD,MARGATE POINT,15,1.29983720291661,103.888741199114,4,0,4
SURREY ROAD,THE LINCOLN RESIDENCES,11,1.31537475902919,103.842399874258,11,2,3
LORONG 26 GEYLANG,LE ARC,14,1.31259777837018,103.884583890504,5,5,4
JOO CHIAT ROAD,PARC SEABREEZE,15,1.30403985353689,103.905803196839,6,6,1
BOON TECK ROAD,SUMMER GREEN,12,1.32697070112982,103.84971650708,1,2,2
JALAN TIGA RATUS,TROPICANA CONDOMINIUM,16,1.34164555266096,103.960840438699,3,2,4
BALESTIER ROAD,WAI WING CENTRE,12,1.32622555347597,103.847000598534,9,3,2
EWE BOON ROAD,CHIVERTON,10,1.31736627540165,103.829151006468,8,1,2
LORONG 1 REALTY PARK,RESIDENTIAL APARTMENTS,19,1.36737131442731,103.890223540921,7,0,2
DERBYSHIRE ROAD,DERBYSHIRE HEIGHTS,11,1.31612341185444,103.845518779011,7,4,3
LORONG 31 GEYLANG,COSY LODGE,14,1.31519496465052,103.88657401161,5,4,4
HILLVIEW AVENUE,THE AMSTON,23,1.35682179002634,103.760463994003,1,0,2
ORCHARD ROAD,DELFI ORCHARD,9,1.30717887298465,103.828469994324,0,4,3
UPPER SERANGOON ROAD,UPPER SERANGOON SHOPPING CENTRE,19,1.35348082277147,103.878828134896,6,1,2
KELLOCK ROAD,MELROSE PARK,10,1.2938786701989,103.830207410891,2,4,3
DUNMAN ROAD,DUNMAN PLACE,15,1.30999599928327,103.895761340669,11,0,3
LUCKY HEIGHTS,LUCKY COURT,16,1.31827919025299,103.941303197233,3,0,2
JALAN DAUD,THE HELICONIA,14,1.32635294484067,103.908900244938,6,2,3
IPOH LANE,EMERY POINT,15,1.31158587123751,103.895823789036,11,4,3
UPPER EAST COAST ROAD,CRESCENDO BUILDING,15,1.31312519718196,103.926325734684,4,2,1
JALAN PARI BURONG,PICARDY GARDENS,16,1.3334311848316,103.947925839523,6,2,1
MANGIS ROAD,TIAN COURT,15,1.3136409737288,103.903696527312,3,2,1
PETAIN ROAD,PETAIN COURT,8,1.31182133275004,103.859005764814,4,11,5
JOO CHIAT LANE,GIDEON'S LODGE,15,1.31290426949308,103.903549123093,5,2,1
CEYLON ROAD,CEYLON CREST,15,1.30632312393315,103.902905397513,8,5,2
BRIGHT HILL DRIVE,THOMSON VIEW CONDOMINIUM,20,1.35707777906852,103.831738982491,1,1,2
JALAN MUTIARA,MUTIARA CREST,10,1.29586840547876,103.829376171741,2,4,5
BALMORAL ROAD,VENTUNO BALMORAL,10,1.31595897864075,103.832955604859,8,1,4
OCEAN DRIVE,THE AZURE,4,1.25177730904166,103.847671939013,0,0,0
LORONG 33 GEYLANG,CARMI MANSIONS,14,1.31572497044571,103.888037485239,5,4,4
RANGOON ROAD,RESIDENTIAL APARTMENTS,8,1.31507104891283,103.853717233509,7,6,2
LORONG K TELOK KURAU,THE AMERY,15,1.31199338819405,103.908192181689,4,1,1
SIRAT ROAD,VINA LODGE,19,1.35693833011762,103.876569459148,3,0,2
BOUNDARY ROAD,RESIDENTIAL APARTMENTS,19,1.35570010961378,103.871986141364,6,2,3
LINCOLN ROAD,ROSEVALE,11,1.31596822029115,103.84339151806,9,3,3
WOODSVILLE CLOSE,WOODSVILLE MANSIONS,13,1.32920617249191,103.868121237592,6,3,2
LORONG 6 GEYLANG,RESIDENTIAL APARTMENTS,14,1.31023304235153,103.876639993418,0,2,4
KOON SENG ROAD,OVADA 8,15,1.3132239972353,103.906034490054,3,0,1
TOH TUCK ROAD,TOH TUCK LODGE,21,1.34076315278132,103.76993054356,3,1,1
EAST COAST AVENUE,FINLAND GARDENS,15,1.31052047103033,103.92426684677,7,2,1
TANJONG KATONG ROAD,EASTSIDE LOFT,15,1.31069520929113,103.893829913531,9,1,3
PASIR PANJANG ROAD,THE CASSANDRA,5,1.27686888047138,103.793176829437,0,2,1
BALMORAL ROAD,VOLARI,10,1.31489027644596,103.832928141724,7,1,4
JOO CHIAT TERRACE,EURO-ASIA LODGE,15,1.31431777216437,103.90200952862,4,7,1
THOMSON ROAD,THOMSON 800,11,1.34071832478507,103.837072715179,11,0,3
TEMBELING ROAD,TEMBELING CENTRE,15,1.31170285089797,103.901654133322,6,4,1
JALAN MUTIARA,LATITUDE,10,1.29602981016717,103.82855385728,2,4,4
KIM KEAT ROAD,KIM KEAT GARDENS,12,1.32358747782594,103.852647135431,2,1,0
LEWIS ROAD,RESIDENTIAL APARTMENTS,10,1.32014976000227,103.822712105555,4,0,4
WALSHE ROAD,GARDENVILLE,10,1.31246173086025,103.827302948052,3,0,2
LEICESTER ROAD,LEICESTER LODGE,13,1.32998564776679,103.866875430246,6,3,1
LORONG J TELOK KURAU,SERENITY BREEZE,15,1.31360187547893,103.91220370573,6,0,2
ANDERSON ROAD,NOUVEL 18,10,1.31083945362027,103.828325367461,0,1,3
RANGOON ROAD,RANGOON VIEW,8,1.31782390941569,103.852225092717,7,2,2
STARLIGHT ROAD,RESIDENTIAL APARTMENTS,8,1.31394202316706,103.853575078377,7,7,4
JOO CHIAT PLACE,FLORA EAST,15,1.31433769177991,103.905621178011,2,0,1
MOUNT SINAI LANE,GLENTREES,10,1.31623879085761,103.784908114868,1,1,1
LORONG 31 GEYLANG,MANSIONS 28,14,1.31525702251664,103.887174862978,5,3,4
AMBER ROAD,11 AMBER ROAD,15,1.29905394548315,103.899416943562,2,0,2
LORONG MELAYU,E7 LODGE,14,1.32167520272371,103.910592815024,2,2,2
ONTARIO AVENUE,THE WINDSOR,20,1.35781327866677,103.827928659779,1,1,2
UPPER EAST COAST ROAD,THE BAYCOURT,16,1.31578148106134,103.941424516025,3,0,2
TREVOSE CRESCENT,TREVOSE PARK,11,1.32392655204859,103.825719871365,4,0,2
SIMS AVENUE EAST,EUNOS GREEN,14,1.31869288808784,103.905749453707,3,2,2
KHEAM HOCK ROAD,KHEAM HOCK GARDENS,11,1.32865923404591,103.820422048241,0,0,2
PASIR PANJANG ROAD,PARC REGENCY,5,1.28813624894878,103.778115825202,0,1,2
TELOK KURAU ROAD,RESIDENTIAL APARTMENTS,15,1.3122772142241,103.910868182844,7,0,1
PARK VALE,THE PARK VALE,11,1.32999513668172,103.811623198198,4,0,3
ENG NEO AVENUE,ORCHID APARTMENTS,11,1.33377941780318,103.798570835113,5,1,1
ELITE PARK AVENUE,SOUTH UNION PARK,15,1.3150220684132,103.923074440504,6,2,1
EVERITT ROAD,TORIE MANSIONS,15,1.31196323636668,103.903563342771,6,2,1
FARRER ROAD,SUTTON PLACE,10,1.31284892716775,103.805415948338,3,0,1
MANGIS ROAD,KATONG APARTMENTS,15,1.31301688185894,103.903807363724,5,2,1
LOWER DELTA ROAD,TERESA VILLE,4,1.27631643556314,103.823679380408,5,0,0
LORONG N TELOK KURAU,THE BECCAGAYLE,15,1.30963955864522,103.909443205926,7,1,2
ELIAS GREEN,ELIAS GREEN,18,1.37244915207035,103.940635779587,4,1,1
JALAN LOYANG BESAR,CELADON VIEW,17,1.37834985706372,103.95659135188,3,2,0
HAPPY AVENUE NORTH,HAPPY MANSION,13,1.33048227773489,103.880112568069,4,2,1
RANGOON ROAD,HONG BUILDING,8,1.31754408452231,103.852967680614,7,2,2
ROBIN ROAD,THREE THREE ROBIN,10,1.31680580272906,103.828799237995,8,1,2
JALAN LOYANG BESAR,LOYANG GARDENS,17,1.3778540231339,103.956693393734,3,2,1
EAST COAST ROAD,THE DOMAIN,15,1.31205928208952,103.924449849436,6,2,1
GEYLANG ROAD,EVER LODGE,14,1.31498372739716,103.889070236309,5,2,4
UPPER EAST COAST ROAD,SIGLAP LODGE,15,1.31366264456649,103.928629464927,4,1,1
GILSTEAD ROAD,GILSTEAD COURT,11,1.31806066192041,103.839620275815,10,3,3
BUTTERWORTH LANE,BUTTERWORTH 33,15,1.3127948955542,103.895663772368,10,6,3
BALMORAL PARK,BALMORAL HILLS,10,1.31616396718925,103.827763425695,8,1,2
YEW SIANG ROAD,FRAGRANCE COURT,5,1.27728558824322,103.793122156661,0,2,1
JALAN WARINGIN,SIN CHUAN GARDEN,14,1.32238260378164,103.917808446936,3,0,1
AMBER ROAD,SEAVIEW POINT,15,1.29953088366934,103.899817468941,2,0,2
KOVAN ROAD,KOVAN APARTMENTS,19,1.35738209038326,103.879526414029,3,0,1
EVERITT ROAD NORTH,EVERITT GREEN,15,1.31620464984195,103.901861658977,4,6,1
WHITLEY ROAD,VILLA DES FLORES,11,1.32477895626053,103.837103239546,9,0,2
DERBYSHIRE ROAD,PASADENA,11,1.31524471792011,103.845450576406,7,3,5
BUKIT TIMAH ROAD,RESIDENTIAL APARTMENTS,10,1.35845380457902,103.767487304038,2,0,1
PETAIN ROAD,PETAIN RD/TYRWHITT RD CONSERVATION AREA,8,1.31076569224231,103.86103215516,2,8,5
LORONG G TELOK KURAU,EAST BAY GARDENS,15,1.31814997971255,103.912189356489,1,0,1
LORONG L TELOK KURAU,LIVINGSTON MANSIONS,15,1.31295613447289,103.915002346739,7,0,2
HOLT ROAD,SHEARES VILLE,10,1.2933749977748,103.825400484885,1,3,2
TAMAN SERASI,BOTANIC GARDENS MANSION,10,1.30783850811916,103.819147244028,0,0,2
JOO AVENUE,RESIDENTIAL APARTMENTS,8,1.31537897595445,103.8550759952,3,6,3
OXLEY WALK,BELLE VUE RESIDENCES,9,1.29659578899507,103.842393872828,8,1,7
GRAY LANE,RESIDENTIAL APARTMENTS,15,1.31245249650831,103.893211249716,7,1,3
BASSEIN ROAD,BASSEIN COURT,11,1.32276560882225,103.848248500031,5,1,1
KIM SENG ROAD,THE TRILLIUM,9,1.29369535258683,103.833117155291,2,2,3
LORONG 24 GEYLANG,GEYLANG CONSERVATION AREA,14,1.31283406369555,103.883173584521,3,4,3
BUCKLEY ROAD,BUCKLEY CLASSIQUE,11,1.31785682801887,103.840048141378,10,2,3
GOLDHILL AVENUE,MOUNT ROSIE GARDEN,11,1.32151951282408,103.833947029498,8,0,4
CAIRNHILL RISE,CAIRNHILL ASTORIA,9,1.30692988560598,103.839716150584,6,0,5
EAST COAST ROAD,OCEAN PARK,15,1.31012949000343,103.918411117303,7,0,1
CASUARINA ROAD,SEMBAWANG HILLS ESTATE,20,1.3730356977878,103.828002010473,2,2,1
LORONG K TELOK KURAU,SAPPHIRE COURT,15,1.31262539510926,103.911249147718,8,0,2
HOLLAND HILL,HOLLAND HILL PARK,10,1.30958654340833,103.802346486254,0,0,2
SHELFORD ROAD,SHELFORD GREEN,11,1.32456554554323,103.812187010308,7,4,4
YONG SIAK STREET,TIONG BAHRU ESTATE,3,1.2822425556884,103.830533720291,3,2,4
LORONG 12 GEYLANG,PADDY GREEN,14,1.3120786072378,103.878399313302,2,2,3
PECK HAY ROAD,CASA NOVACREST,9,1.30914888602049,103.838010317853,5,0,4
BUKIT TIMAH ROAD,THE LEGEND,10,1.31828107898793,103.829382520419,8,1,2
MERGUI ROAD,MERGUI MANSIONS,8,1.31716949988879,103.851682239157,7,2,2
TELOK BLANGAH ROAD,TELOK BLANGAH HOUSE,4,1.26617727280392,103.823388742056,1,3,3
MEYER ROAD,AALTO,15,1.29872414233917,103.897227038286,4,0,2
LORONG PUNTONG,COUNTRY GRANDEUR,20,1.36056129382805,103.831322647843,1,0,2
STILL ROAD,BOON COURT,15,1.31537658111476,103.905462947954,2,1,1
BEATTY ROAD,RESIDENTIAL APARTMENTS,8,1.31380313931102,103.858727057426,3,7,4
OXLEY ROAD,ORCHARD COURT,9,1.2986681768518,103.841687375699,7,4,6
EMERALD HILL ROAD,TOP TEN,9,1.30484422731081,103.839705299625,6,2,7
LLOYD ROAD,LLOYD COURT,9,1.29758995084157,103.839605280604,5,3,6
JALAN DUSUN,GALLERY FIFTEEN,12,1.32756140104682,103.843705507242,9,3,3
MARINE PARADE ROAD,LAGUNA PARK,15,1.30909263484316,103.929289218137,2,0,1
JALAN PARI DEDAP,PEAKVIEW ESTATE,16,1.33081606603017,103.94246560209,7,2,1
BRADDELL HILL,BRADDELL VIEW,20,1.34206867721839,103.841077228125,16,0,4
PASIR PANJANG ROAD,GOLD COAST CONDOMINIUM,5,1.29054692058657,103.774606037683,0,0,0
RANGOON ROAD,RANGOON APARTMENTS,8,1.31404520941052,103.854387162231,3,6,5
DUCHESS AVENUE,DUCHESS RESIDENCES,10,1.3245241122412,103.801520418513,12,0,2
BUKIT TIMAH ROAD,MADISON RESIDENCES,10,1.31847778870769,103.829950585068,8,1,3
LORONG L TELOK KURAU,PINE COURT,15,1.31126561633996,103.909482237087,6,1,1
UPPER THOMSON ROAD,THOMSON IMPERIAL COURT,20,1.35184499157062,103.836053648292,1,1,2
LORONG 4 GEYLANG,WANG LODGE,14,1.31132969345473,103.87602835242,0,3,4
HIGHLAND ROAD,HIGHLAND CONDOMINIUM,19,1.35942538111065,103.879986404947,1,0,1
HOLLAND HILL,LUSH ON HOLLAND HILL,10,1.30887768929861,103.800468775419,0,0,2
DEVONSHIRE ROAD,THE BEAUMONT,9,1.29941839079516,103.836188710546,5,5,4
LORONG M TELOK KURAU,GOLD LEAF MANSIONS,15,1.31146072328194,103.916069372738,7,0,1
STURDEE ROAD NORTH,STURDEE VIEW,8,1.31380286104726,103.857763875638,3,7,5
GEYLANG EAST AVENUE 1,CRYSTAL DEW,14,1.316014588469,103.885305865351,5,4,4
MEI HWAN CRESCENT,GOLDEN HILL ESTATE,19,1.35430472496401,103.860772211756,7,0,1
WOO MON CHEW ROAD,RESIDENTIAL APARTMENTS,15,1.31537235925068,103.929455186193,4,0,2
YIO CHU KANG ROAD,THOMSON GROVE,26,1.3845977466324,103.83619310173,3,0,1
JALAN LABU AYER,RESIDENTIAL APARTMENTS,19,1.34498353282769,103.874000968964,5,0,4
AH HOOD ROAD,NADIA MANSIONS,12,1.32801029525715,103.847841048909,7,2,2
GRANGE ROAD,MANHATTAN MANSIONS,10,1.29978083020794,103.828489156121,0,0,4
SEMBAWANG ROAD,SEMBAWANG COTTAGE,27,1.42690781299771,103.826051896017,1,0,0
WOO MON CHEW ROAD,GRACE COURT,15,1.31431126151618,103.928972680331,4,1,1
UPPER EAST COAST ROAD,GOODWILL COURT,15,1.31336207738149,103.927569043832,4,2,1
JALAN BELIBAS,THOMSON PARK,20,1.35552686987938,103.834614757467,1,2,3
ORANGE GROVE ROAD,ORION,10,1.30860535583359,103.827616672793,0,2,4
DUBLIN ROAD,RESIDENTIAL APARTMENTS,9,1.29853825308126,103.839823721048,6,3,6
BUKIT TIMAH ROAD,SECOND AVENUE JUNCTION,10,1.32982544693334,103.799469913283,10,1,1
TANGLIN ROAD,ST REGIS RESIDENCES SINGAPORE,10,1.30512847628769,103.82578151636,0,4,4
ONAN ROAD,RESIDENTIAL APARTMENTS,15,1.31355317207797,103.898636949783,8,6,3
YUAN CHING ROAD,LAKESIDE APARTMENTS,22,1.33515865468896,103.725064456872,2,1,0
HOLLAND HILL,RESIDENTIAL APARTMENTS,10,1.30991066801833,103.801831649403,0,0,2
JALAN HAJI ALIAS,CORONA VILLE,10,1.32252784112804,103.795044579049,5,0,1
CHUAN HOE AVENUE,NANYANG PARK,19,1.36415974406718,103.874917770574,3,0,0
LORONG STANGEE,CHAPEL LODGE,15,1.30871047069425,103.906104544463,7,5,1
MAR THOMA ROAD,MAR THOMA MANSIONS,12,1.32791217152286,103.863187561929,5,3,2
SERANGOON ROAD,RESIDENTIAL APARTMENTS,8,1.35778430325026,103.882565934846,7,2,1
LORONG 37 GEYLANG,PALM LODGE,14,1.31520570234631,103.889925313896,5,2,4
RIVER VALLEY ROAD,336 RIVER VALLEY,9,1.29610970657652,103.838506457383,5,1,6
PECK HAY ROAD,CASA CAIRNHILL,9,1.30810793174444,103.839546062882,6,0,4
JALAN AWANG,KEMBANGAN ESTATE,14,1.32346818042934,103.905999143674,5,1,2
BOWMONT GARDENS,FRANKEL ESTATE,15,1.31264806496492,103.920531159514,9,1,1
GOLDHILL AVENUE,GOLDHILL TOWERS,11,1.32063427888985,103.833512083526,8,0,4
LORONG J TELOK KURAU,CANARY VILLE,15,1.31463066398432,103.914444947529,5,0,2
CAMBRIDGE ROAD,CAMBRIDGE VILLAGE,8,1.31319452803722,103.847445951243,7,1,4
TELOK KURAU ROAD,TELOK MANSION,15,1.31169206684249,103.91161241775,8,0,1
HAIG LANE,THE SILVERTON,15,1.30883140284246,103.899297773899,7,2,1
DAFFODIL DRIVE,ADELPHI PARK ESTATE,20,1.35390043143283,103.828637690003,1,1,1
TANGLIN RISE,TANGLIN HILL CONDOMINIUM,10,1.30176812744062,103.817545955261,1,0,2
HOLT ROAD,THE HORIZON,10,1.29451193637718,103.826758235545,0,2,3
SALAM WALK,CASA FLORA,16,1.32144517938431,103.950307597404,2,0,3
LORONG MELAYU,SILAHIS VILLE,14,1.32354183996393,103.90971162203,4,2,2
BALMORAL CRESCENT,SUI GENERIS,10,1.31620128506477,103.83469676258,7,1,2
DUNMAN LANE,D-MANSIONS,15,1.30868052611462,103.895038589522,9,0,1
JALAN RAJA UDANG,8 RAJA,12,1.32724141217289,103.842539713753,9,3,3
JALAN JAMAL,RESIDENTIAL APARTMENTS,15,1.31343974155494,103.925206885307,4,2,1
LORONG M TELOK KURAU,TIARA VISTA,15,1.31086615714413,103.910351828695,8,1,1
ANGKLONG LANE,FABER GARDEN CONDOMINIUM,20,1.36194304732652,103.830183411155,1,0,2
CENTRAL BOULEVARD,MARINA BAY SUITES,1,1.28034497999593,103.852143277672,0,1,12
MERRYN AVENUE,SANNY PARK,11,1.32535878223105,103.82583120371,4,0,2
MEYER ROAD,LA MEYER,15,1.29768110596317,103.889729287279,4,0,2
KITCHENER ROAD,JALAN BESAR PLAZA,8,1.30865766748104,103.858066663176,3,9,7
SIN MING AVENUE,FLAME TREE PARK,20,1.36099060483292,103.828974355886,1,0,2
YIO CHU KANG ROAD,RESIDENTIAL APARTMENTS,19,1.38829758239696,103.842374716753,2,0,2
HORNE ROAD,RESIDENTIAL APARTMENTS,8,1.30956891374333,103.861562347352,2,7,4
AMBER GARDENS,KING'S MANSION,15,1.30061340931524,103.898408751785,6,0,2
CLEMENCEAU AVENUE NORTH,CAVENAGH HOUSE,9,1.30790270242326,103.840635750149,6,0,4
WESTWOOD WALK,WESTVILLE,22,1.35306411051944,103.697961431183,2,1,0
CORPORATION WALK,LAKESIDE GROVE,22,1.33959134743181,103.718231309062,6,0,1
LANGE ROAD,SANFORD PARK,19,1.35789080500562,103.876139399611,3,0,2
THONG BEE ROAD,HONG HENG TERRACE,26,1.40309299885161,103.817384761242,0,0,1
ALMOND STREET,MERA GARDENS,23,1.37313692581166,103.772558684793,5,0,1
LOYANG BESAR CLOSE,LOYANG GROVE,17,1.37803046907038,103.95815539449,3,2,0
ROBIN ROAD,ROBIN VILLAGE,10,1.31862518532896,103.828568234859,8,1,2
WOODGROVE WALK,CENTURY WOODS,25,1.42720516410649,103.777293879851,3,1,1
MIMOSA ROAD,MIMOSA TERRACE,28,1.38557216543248,103.860437174772,0,0,0
JALAN MAT JAMBOL,SPRINGDEW TERRACE,5,1.2770605456674,103.791178704547,0,1,1
LOYANG RISE,LOYANG VILLAS,17,1.36224235330294,103.965114956014,2,1,0
ST. ANNE'S WOOD,ST ANNE'S WOOD,19,1.39104888273859,103.902969259017,6,1,1
KISMIS ROAD,SUMMERLEA GREEN,21,1.33519914385447,103.770914511493,3,0,1
VERDE WALK,VILLA VERDE,23,1.39221483455721,103.750867683871,5,0,1
LIMAU RISE,LIMAU VILLAS,16,1.32459932427112,103.949488336421,2,0,3
MARIAM WALK,LIRIA TERRACE,17,1.35938798025313,103.968919525428,0,1,0
TAI KENG GARDENS,TIVOLI GARDENS,19,1.3459181818476,103.885715287859,6,0,1
KELULUT HILL,KELULUT HILL,28,1.38394664472847,103.873268230389,1,0,0
SEAGULL WALK,MERA TERRACE,16,1.34614625756094,103.964327663882,2,0,1
ST. NICHOLAS VIEW,ST NICHOLAS VIEW,20,1.37174458857726,103.832631303347,3,3,2
SELETAR GREEN WALK,LUXUS HILLS,28,1.38032271616461,103.873755869671,2,0,0
RIVERINA VIEW,THE RIVERINA,18,1.37821589199696,103.944105552322,3,2,1
JALAN KELICHAP,TAI KENG VILLAS,19,1.34770686052965,103.881508000833,8,0,2
WESTWOOD DRIVE,WESTWOOD PARK,22,1.35111680392627,103.699494662001,3,2,0
SERANGOON GARDEN TERRACE,HAUS@SERANGOON GARDEN,19,1.36580021019703,103.860802120527,2,1,0
GOLDEN WALK,GOLDENHILL VILLAS,19,1.35599771004152,103.861150376422,5,0,1
SPRINGSIDE AVENUE,THE SPRINGSIDE,26,1.40357809916402,103.821013985354,0,0,1
PAVILION STREET,PAVILION PARK,23,1.37178480194116,103.752250256258,1,0,0
LENTOR PLAIN,BANYAN VILLAS,26,1.38831704185806,103.838878151936,2,0,2
ANDREWS AVENUE,STRAITS GARDENS,27,1.45784448694072,103.83806444227,0,0,0
JALAN ARIF,HENLEY GARDENS,19,1.36787751427939,103.88363449466,5,0,1
ELIAS TERRACE,ELIAS TERRACE,18,1.37200363141488,103.942219450967,4,0,1
PARK VILLAS GREEN,PARK VILLAS,19,1.36793371753278,103.879462740047,3,1,0
CHUAN CLOSE,CHUAN VILLAS,19,1.34935408140699,103.860894135605,8,0,1
KURAU PLACE,GOLDLEAF GARDENS,15,1.31148381125166,103.914382062628,7,0,1
SIXTH AVENUE,REGENT VILLAS,10,1.32255088740422,103.791579143694,0,0,0
MINARET WALK,EXCELSIOR GARDENS,16,1.32455502204123,103.952411717228,0,1,3
GREENWOOD AVENUE,THE GREENWOOD,11,1.33512358830353,103.805355711499,3,1,0
MAS KUNING TERRACE,THE CLEMENTVALE,5,1.30824930877094,103.764903536904,6,2,1
SERANGOON TERRACE,ARDISIA GARDENS,19,1.34775789459389,103.876983721834,9,1,3
NIM RISE,NIM COLLECTION,28,1.37997884739248,103.862612495287,0,0,0
WILKIE TERRACE,HOCK MANSION,9,1.30244482459515,103.848554295862,4,6,10
ONE TREE HILL,ONE TREE HILL MANSIONS,10,1.30058702249257,103.825348219964,0,1,4
KOVAN ROAD,SIMON PLAZA,19,1.3619760292092,103.884992801669,3,2,1
GILSTEAD ROAD,GILSTEAD MANSION,11,1.31742238046589,103.838685687896,10,1,3
UPPER THOMSON ROAD,LAKEVIEW ESTATE,20,1.37007517956729,103.827677980584,1,2,1
